time,theta1,theta2,theta1_dot,theta2_dot,theta1kal,theta2kal,theta1_dotkal,theta2_dotkal
11570,0.925929,3.04734,0,0,0.407882,1.41582,3.78363,11.8886
11580,0.924958,3.04734,0,0,0.392304,1.33464,3.78571,11.7781
11590,0.92164,3.04734,0,0,0.377162,1.25682,3.78634,11.654
11600,0.881561,3.04734,0,0,0.362279,1.18043,3.78565,11.5229
11610,0.905218,3.04734,0,0,0.362279,1.18043,3.78565,11.5229
11620,0.89668,3.04734,0,0,0.348801,1.11545,3.78354,11.3656
11630,0.887515,3.04734,0,0,0.336049,1.05508,3.78016,11.2003
11640,0.865426,3.04734,0,0,0.324334,1.00179,3.77558,11.024
11650,0.846782,3.04734,0,0,0.314355,0.961409,3.76973,10.8267
11660,0.857483,3.04734,0,0,0.305398,0.926898,3.76282,10.6272
11670,0.851676,3.04734,0,0,0.305398,0.926898,3.76282,10.6272
11680,0.882189,3.04734,0,0,0.297669,0.899891,3.75495,10.4238
11690,0.911486,3.03164,-0.0274156,-1.5708,0.290246,0.873967,3.74398,10.2119
11700,0.916816,3.03164,-0.0274156,0,0.283329,0.847981,3.7329,10.0219
11710,0.951769,3.03164,0,0,0.276992,0.823553,3.7217,9.84593
11720,0.976814,3.03164,0,0,0.276992,0.823553,3.7217,9.84593
11730,0.987654,3.03164,0,0,0.270279,0.792397,3.71075,9.70155
11740,0.982277,3.03164,0,0,0.262696,0.750883,3.70035,9.59424
11750,0.962692,3.03164,0,0,0.255284,0.709184,3.69048,9.49928
11760,0.955673,3.03164,0,0,0.248359,0.670388,3.68109,9.40896
11770,0.929641,3.03164,0,0,0.248359,0.670388,3.68109,9.40896
11780,0.922512,3.03164,0,0,0.240891,0.625368,3.67237,9.34228
11790,0.884712,3.03164,0,0,0.23355,0.580687,3.66427,9.2829
11800,0.882237,3.03164,0,0,0.227194,0.544139,3.65656,9.21326
11810,0.89463,3.03164,0,0,0.221826,0.515409,3.6491,9.1348
11820,0.873299,3.03164,0,0,0.21765,0.495991,3.64177,9.04518
11830,0.892134,3.03164,0,0,0.214374,0.482897,3.63454,8.952
11840,0.900139,3.03164,0,0,0.214374,0.482897,3.63454,8.952
11850,0.910104,3.03164,0,0,0.211179,0.468654,3.62756,8.87187
11860,0.93926,3.03164,0,0,0.208858,0.460605,3.62072,8.7882
11870,0.955333,3.03164,0,0,0.20715,0.45623,3.61404,8.70703
11880,0.940795,3.03164,0,0,0.205257,0.448414,3.60771,8.64362
11890,0.936254,3.03164,0,0,0.203253,0.438247,3.6018,8.59421
11900,0.955809,3.03164,0,0,0.203253,0.438247,3.6018,8.59421
11910,0.949974,3.03164,0,0,0.201187,0.426497,3.59634,8.55587
11920,0.938469,3.03164,0,0,0.199295,0.4155,3.59131,8.52261
11930,0.950547,3.03164,0,0,0.197067,0.400828,3.58681,8.5032
11940,0.954128,3.03164,0,0,0.197067,0.400828,3.58681,8.5032
11950,0.943549,3.03164,0,0,0.194731,0.384876,3.5828,8.49102
11960,0.944415,3.03164,0,0,0.192991,0.374082,3.57911,8.47139
11970,0.921216,3.03164,0,0,0.191662,0.366571,3.57568,8.44874
11980,0.860445,3.03164,0,0,0.191336,0.367493,3.57234,8.4122
11990,0.844154,3.03164,0,0,0.191336,0.367493,3.57234,8.4122
12000,0.686782,3.03164,0,0,0.193545,0.390068,3.56861,8.33495
12010,0.905293,3.03164,0,0,0.198819,0.437792,3.56414,8.21366
12020,0.888255,3.03164,0,0,0.201244,0.456684,3.56008,8.16853
12030,0.955235,3.03164,0,0,0.2035,0.47264,3.55632,8.13804
12040,1.08073,3.03164,0,0,0.20788,0.506383,3.55242,8.07694
12050,1.07927,3.03164,0,0,0.208644,0.505917,3.54948,8.0992
12060,1.01843,3.03164,0,0,0.208644,0.505917,3.54948,8.0992
12070,1.03262,3.03164,0,0,0.209193,0.503789,3.54721,8.12768
12080,1.07236,3.03164,0,0,0.208908,0.494687,3.54569,8.1725
12090,1.02332,3.03164,0,0,0.206433,0.467005,3.54525,8.25619
12100,1.02198,3.03164,0,0,0.206433,0.467005,3.54525,8.25619
12110,1.03791,3.03164,0,0,0.204162,0.443199,3.54546,8.32625
12120,1.03238,3.03164,0,0,0.20183,0.420597,3.54618,8.38856
12130,1.02638,3.03164,0,0,0.199518,0.399767,3.54726,8.44169
12140,1.0124,3.03164,0,0,0.197658,0.384354,3.54848,8.47799
12150,0.972528,3.03164,0,0,0.197658,0.384354,3.54848,8.47799
12160,0.942815,3.03164,0,0,0.195635,0.368468,3.54982,8.51101
12170,0.970255,3.03164,0,0,0.194184,0.358616,3.55108,8.52676
12180,0.976086,3.03164,0,0,0.192677,0.348741,3.55229,8.53957
12190,0.990452,3.03164,0,0,0.191114,0.338805,3.55342,8.54967
12200,0.999982,3.03164,0,0,0.190023,0.333434,3.55435,8.54743
12210,1.02041,3.03164,0,0,0.190023,0.333434,3.55435,8.54743
12220,1.01547,3.03164,0,0,0.189183,0.330349,3.55506,8.53887
12230,1.00241,3.03164,0,0,0.18815,0.325407,3.55564,8.53355
12240,1.01405,3.03164,0,0,0.186619,0.316017,3.5562,8.5368
12250,1.01292,3.03164,0,0,0.184964,0.305739,3.55672,8.5403
12260,1.00086,3.03164,0,0,0.184964,0.305739,3.55672,8.5403
12270,1.02422,3.03164,0,0,0.183387,0.296404,3.55716,8.54009
12280,1.01199,3.03164,0,0,0.181397,0.28355,3.55761,8.546
12290,1.00172,3.03164,0,0,0.17947,0.271598,3.55801,8.548
12300,0.9994,3.03164,0,0,0.177748,0.26172,3.5583,8.5439
12310,0.995417,3.03164,0,0,0.177748,0.26172,3.5583,8.5439
12320,0.98643,3.03164,0,0,0.176186,0.253364,3.55846,8.53543
12330,0.983353,3.03164,0,0,0.174812,0.246643,3.55848,8.52283
12340,0.984468,3.03164,0,0,0.173954,0.244389,3.55826,8.50052
12350,1.01303,3.03164,0,0,0.173954,0.244389,3.55826,8.50052
12360,1.03578,3.03164,0,0,0.172986,0.240733,3.55791,8.48214
12370,1.0478,3.03164,0,0,0.17126,0.230001,3.55764,8.47964
12380,1.05106,3.03164,0,0,0.169125,0.215767,3.55746,8.48397
12390,1.05317,3.03164,0,0,0.167061,0.202494,3.5573,8.48493
12400,1.02871,3.03164,0,0,0.167061,0.202494,3.5573,8.48493
12410,0.987456,3.03164,0,0,0.164603,0.185954,3.55724,8.49172
12420,0.985288,3.03164,0,0,0.162237,0.170662,3.55719,8.494
12430,0.9856,3.03164,0,0,0.159731,0.154439,3.55717,8.49671
12440,0.97412,3.03164,0,0,0.157539,0.141363,3.55707,8.49101
12450,0.98224,3.03164,0,0,0.155796,0.132404,3.55682,8.47556
12460,0.995258,3.03164,0,0,0.155796,0.132404,3.55682,8.47556
12470,1.00248,3.03164,0,0,0.154564,0.127847,3.55634,8.45075
12480,1.01519,3.03164,0,0,0.153616,0.125382,3.55566,8.42255
12490,1.00992,3.03164,0,0,0.15233,0.119369,3.55493,8.40356
12500,1.01396,3.03164,0,0,0.151385,0.116109,3.55406,8.37972
12510,1.02561,3.03164,0,0,0.151385,0.116109,3.55406,8.37972
12520,1.0126,3.03164,0,0,0.150016,0.108627,3.55321,8.36651
12530,1.01731,3.03164,0,0,0.147963,0.0949094,3.55253,8.36732
12540,1.03071,3.03164,0,0,0.146173,0.0837646,3.55186,8.36206
12550,1.01073,3.03164,0,0,0.144278,0.0717743,3.55125,8.35848
12560,0.993758,3.03164,0,0,0.142425,0.060274,3.55067,8.3535
12570,0.97861,3.03164,0,0,0.142425,0.060274,3.55067,8.3535
12580,0.976086,3.03164,0,0,0.140607,0.0491803,3.55011,8.34736
12590,0.973653,3.03164,0,0,0.139127,0.0411673,3.54948,8.33442
12600,0.97302,3.03164,0,0,0.138121,0.0372402,3.54871,8.31319
12610,0.987473,3.03164,0,0,0.137361,0.0351267,3.54782,8.28939
12620,0.983899,3.03164,0,0,0.136974,0.0358701,3.54678,8.26126
12630,0.973981,3.03164,0,0,0.136974,0.0358701,3.54678,8.26126
12640,0.979742,3.03164,0,0,0.136778,0.0377133,3.54562,8.23315
12650,0.978099,3.03164,0,0,0.136521,0.0383905,3.54441,8.21014
12660,0.99091,3.03164,0,0,0.136894,0.0441596,3.54306,8.17866
12670,0.983598,3.03164,0,0,0.136795,0.0449411,3.54176,8.1612
12680,0.987207,3.03164,0,0,0.136707,0.0454202,3.54052,8.14666
12690,0.979235,3.03164,0,0,0.136707,0.0454202,3.54052,8.14666
12700,1.0178,3.03164,0,0,0.137229,0.0509864,3.53919,8.12337
12710,0.974365,3.03164,0,0,0.13751,0.0537844,3.53794,8.109
12720,0.983907,3.03164,0,0,0.137773,0.0560356,3.53677,8.09809
12730,0.973091,3.03164,0,0,0.138209,0.0595202,3.53564,8.08662
12740,0.981961,3.03164,0,0,0.138209,0.0595202,3.53564,8.08662
12750,0.97665,3.03164,0,0,0.138779,0.0638545,3.53456,8.07548
12760,0.983067,3.03164,0,0,0.139501,0.069198,3.53353,8.06434
12770,0.996977,3.03164,0,0,0.140182,0.0738027,3.53257,8.05699
12780,1.00645,3.03164,0,0,0.140612,0.0758956,3.53176,8.0569
12790,1.01851,3.03164,0,0,0.141025,0.0777523,3.53108,8.05853
12800,1.02645,3.03164,0,0,0.141025,0.0777523,3.53108,8.05853
12810,1.02471,3.03164,0,0,0.14105,0.0761028,3.53061,8.06861
12820,1.03835,3.03164,0,0,0.140504,0.0695766,3.53041,8.08912
12830,1.04771,3.03164,0,0,0.139325,0.0579139,3.53055,8.11941
12840,1.08563,3.03164,0,0,0.136235,0.0300481,3.53132,8.18175
12850,1.11354,3.03164,0,0,0.130784,-0.0170682,3.53298,8.27903
12860,1.09856,3.03164,0,0,0.123011,-0.0820225,3.53562,8.4039
12870,1.13282,3.03164,0,0,0.123011,-0.0820225,3.53562,8.4039
12880,1.0786,3.01593,-0.0274152,-1.57077,0.114471,-0.148017,3.53647,8.49627
12890,1.03683,3.03164,0.0274152,1.57077,0.104209,-0.228873,3.54087,8.63269
12900,0.974166,3.03164,0,0,0.0929869,-0.3134,3.54562,8.75484
12910,0.970919,3.03164,0,0,0.0820255,-0.391466,3.55044,8.84437
12920,0.929904,3.03164,0,0,0.0709925,-0.466755,3.55515,8.91082
12930,0.95895,3.03164,0,0,0.0709925,-0.466755,3.55515,8.91082
12940,0.969075,3.03164,0,0,0.0602561,-0.536492,3.5595,8.94955
12950,1.00305,3.03164,0,0,0.048456,-0.613428,3.56363,8.98975
12960,1.04396,3.03164,0,0,0.0351263,-0.701545,3.56767,9.03935
12970,1.06558,3.04734,0,1.5708,0.0200477,-0.804438,3.57423,9.12486
12980,1.04021,3.04734,0.0274156,1.5708,0.0200477,-0.804438,3.57423,9.12486
12990,1.02233,3.04734,0,0,0.00278821,-0.922284,3.58063,9.21731
13000,0.998255,3.04734,0,0,-0.0163811,-1.05275,3.58706,9.3134
